171798691932,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto,TYPE_DECL,<init>,7,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto:<init>,<empty>,ANY,false,5,<init>,,,1
171798691933,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts:<global>,NAMESPACE_BLOCK,:program,0,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program,<empty>,ANY,false,1,:program,,,1
171798691934,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program,METHOD,class FindRoleAliasDto,7,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto,<empty>,PartialType(CreateRoleAliasDto),false,5,FindRoleAliasDto,,,-1
171798691935,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto,TYPE_DECL,<init>,7,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto:<init>,<empty>,ANY,false,5,<init>,,,1
171798691936,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts:<global>,NAMESPACE_BLOCK,:program,0,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program,<empty>,ANY,false,1,:program,,,1
171798691937,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program,METHOD,class RoleAliasDto,7,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program:RoleAliasDto,<empty>,,false,3,RoleAliasDto,,,-1
171798691938,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program:RoleAliasDto,TYPE_DECL,<init>,7,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program:RoleAliasDto:<init>,<empty>,ANY,false,3,<init>,,,1
171798691939,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program,METHOD,"type AssignTenantRoleAliasesDto = {
  roleAliasToUpdate: RoleAlias;
  tenantRoleAlias?: number[];
  roleId?: number;
};",7,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program:AssignTenantRoleAliasesDto,<empty>,,false,14,AssignTenantRoleAliasesDto,,,1
171798691940,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts:<global>,NAMESPACE_BLOCK,:program,0,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program,<empty>,ANY,false,1,:program,,,1
171798691941,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program,METHOD,class UpdateRoleAliasDto,7,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program:UpdateRoleAliasDto,<empty>,PartialType(CreateRoleAliasDto),false,6,UpdateRoleAliasDto,,,-1
171798691942,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program:UpdateRoleAliasDto,TYPE_DECL,<init>,7,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program:UpdateRoleAliasDto:<init>,<empty>,ANY,false,6,<init>,,,1
171798691943,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts:<global>,NAMESPACE_BLOCK,:program,0,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program,<empty>,ANY,false,1,:program,,,1
