115964117076,METHOD_PARAMETER_IN,,createUserRoleByTenantsDto: CreateUserRoleByTenantsDto,23,,BY_VALUE,1,false,14,createUserRoleByTenantsDto,,,1,CreateUserRoleByTenantsDto,CreateUserRoleByTenantsDto
115964117077,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,13,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117078,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,21,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117079,METHOD_PARAMETER_IN,,findUserRoleByTenantsDto: FindUserRoleByTenantsDto,25,,BY_VALUE,1,false,28,findUserRoleByTenantsDto,,,1,FindUserRoleByTenantsDto,FindUserRoleByTenantsDto
115964117080,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,27,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117081,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,36,id,,,1,__ecma.String,__ecma.String
115964117082,METHOD_PARAMETER_IN,,updateUserRoleByTenantDto: UpdateUserRoleByTenantsDto,48,,BY_VALUE,2,false,36,updateUserRoleByTenantDto,,,2,UpdateUserRoleByTenantsDto,UpdateUserRoleByTenantsDto
115964117083,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,35,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117084,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,44,id,,,1,__ecma.String,__ecma.String
115964117085,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,43,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117086,METHOD_PARAMETER_IN,,this,0,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program
115964117087,METHOD_PARAMETER_IN,,this,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule,BY_VALUE,0,false,14,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule
115964117088,METHOD_PARAMETER_IN,,this,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program
115964117089,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,12,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117090,METHOD_PARAMETER_IN,,private readonly usersService: UsersService,14,,BY_VALUE,1,false,12,usersService,,,1,UsersService,UsersService
115964117091,METHOD_PARAMETER_IN,,createUserDto: CreateUserDto,23,,BY_VALUE,1,false,16,createUserDto,,,1,CreateUserDto,CreateUserDto
115964117092,METHOD_PARAMETER_IN,,payload: string,73,,BY_VALUE,2,false,16,payload,,,2,__ecma.String,__ecma.String
115964117093,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,15,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117094,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,26,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117095,METHOD_PARAMETER_IN,,findUserDto: FindUserDto,25,,BY_VALUE,1,false,33,findUserDto,,,1,FindUserDto,FindUserDto
115964117096,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,32,this,,,0,,src/context/users/users.controller.ts::program:UsersController
115964117097,METHOD_PARAMETER_IN,,id: string,29,,BY_VALUE,1,false,39,id,,,1,__ecma.String,__ecma.String
115964117098,METHOD_PARAMETER_IN,,this,2,src/context/users/users.controller.ts::program:UsersController,BY_VALUE,0,false,38,this,,,0,,src/context/users/users.controller.ts::program:UsersController
